lane,E,ES,S,P,maximum_packed_normalized_violation,maximum_authored_normalized_violation
240,7.624309659004211,2.3756903409957886,77.93356418609619,19.690746068954468,3.44127577060238e-08,3.44127577060238e-08
241,7.628028988838196,2.3719707131385803,77.92687892913818,19.701151847839355,8.60318942650595e-08,8.60318942650595e-08
242,7.7295982837677,2.270401567220688,77.73547649383545,19.99413013458252,4.7317541845782724e-07,4.7317541845782724e-07
243,7.777148485183716,2.2228512167930603,77.788987159729,19.988168478012085,3.957467136192737e-07,3.957467136192737e-07
244,7.739534378051758,2.2604653239250183,78.13064575195312,19.60889220237732,1.892701673831309e-07,1.892701673831309e-07
245,7.498278021812439,2.501721978187561,77.59560108184814,19.90268111228943,2.408893039421666e-07,2.408893039421666e-07
246,7.848392724990845,2.1516069769859314,77.93513298034668,19.913266897201538,3.957467136192737e-07,3.957467136192737e-07
247,7.474109530448914,2.5258904695510864,77.8738021850586,19.600300788879395,3.785403347662618e-07,3.785403347662618e-07
248,7.499009966850281,2.500990629196167,77.76534080505371,19.733662605285645,3.44127577060238e-07,3.44127577060238e-07
249,7.541841268539429,2.458159029483795,77.75171279907227,19.79012131690979,3.957467136192737e-07,3.957467136192737e-07
250,7.571669220924377,2.4283304810523987,77.76510238647461,19.806567430496216,2.1073424255447014e-08,2.1073424255447014e-08
251,7.627657651901245,2.372342050075531,77.82052993774414,19.807132482528687,2.580956827951785e-07,2.580956827951785e-07
252,7.638201713562012,2.3617981374263763,77.7369499206543,19.901251792907715,1.0536712127723507e-08,1.0536712127723507e-08
253,7.533127665519714,2.4668721854686737,77.42375373840332,20.10936975479126,2.4949249336867256e-07,2.4949249336867256e-07
254,7.649034857749939,2.350965589284897,78.10362815856934,19.545398950576782,4.2155628189879156e-07,4.2155628189879156e-07
255,7.625748515129089,2.3742511868476868,78.07062149047852,19.555134773254395,4.301594713252975e-07,4.301594713252975e-07
256,7.5614893436431885,2.4385109543800354,77.99847602844238,19.563013315200806,2.1073424255447014e-08,2.1073424255447014e-08
