lane,E,ES,S,P,maximum_packed_normalized_violation,maximum_authored_normalized_violation
127,5.165307521820068,4.748300313949585,76.598219871521,18.750144243240356,0.006108848516866002,0.006108848516866002
128,5.162458419799805,4.75911021232605,76.61281108856201,18.71922731399536,0.0055459352081545015,0.0055459352081545015
129,5.226492285728455,4.704959392547607,76.54600143432617,18.835015296936035,0.0049638338225476974,0.0049638338225476974
130,5.275029540061951,4.634840488433838,76.77823066711426,18.6850643157959,0.006373151403877819,0.006373151403877819
131,5.0157856941223145,4.9298787117004395,76.7750597000122,18.371918201446533,0.004437318629645533,0.004437318629645533
132,4.995118975639343,4.974690675735474,76.57766342163086,18.50951075553894,0.0035717689478236224,0.0035717689478236224
133,5.204992890357971,4.728212952613831,76.90605163574219,18.45008134841919,0.004869714930221722,0.004869714930221722
134,5.303470492362976,4.657192230224609,76.70434474945068,18.7053120136261,0.0038595284277613932,0.0038595284277613932
135,5.178133845329285,4.767061471939087,76.59358501434326,18.71674418449402,0.0044681524605501306,0.0044681524605501306
136,5.115213990211487,4.826732873916626,76.89579486846924,18.356873989105225,0.004584261105050254,0.004584261105050254
137,5.301645398139954,4.648884832859039,76.76174640655518,18.66304039955139,0.004253434058843395,0.004253434058843395
138,5.289047360420227,4.65277761220932,76.86980247497559,18.55646848678589,0.004563871546109435,0.004563871546109435
139,5.150117874145508,4.772148132324219,76.53314590454102,18.786379098892212,0.005496623395396756,0.005496623395396756
140,5.275723934173584,4.636158347129822,76.78165912628174,18.68045210838318,0.006230863643305041,0.006230863643305041
141,5.047234296798706,4.906858801841736,76.81357383728027,18.35077404975891,0.004111120099350133,0.004111120099350133
142,5.129104256629944,4.816230535507202,76.53231143951416,18.727787733078003,0.004406897751833408,0.004406897751833408
143,5.162940621376038,4.809236228466034,76.68139457702637,18.569356203079224,0.0034633515546707945,0.0034633515546707945
144,5.196436643600464,4.778265953063965,76.64941310882568,18.63063335418701,0.0033666689118957206,0.0033666689118957206
145,5.130982398986816,4.816001653671265,76.43754005432129,18.822568655014038,0.004394233856997591,0.004394233856997591
146,5.220843553543091,4.7053638100624084,76.67547225952148,18.707540035247803,0.0052179273596184685,0.0052179273596184685
