lane,E,ES,S,P,maximum_normalized_violation
92,7.653612494468689,2.346305102109909,77.83284664154053,19.820899963378906,5.8268018066310995e-06
93,7.627163529396057,2.3728078603744507,77.5665807723999,20.060629844665527,2.0230487285229133e-06
94,7.565982937812805,2.433987706899643,77.50088691711426,20.06514310836792,2.075732289161531e-06
95,7.559452652931213,2.440517395734787,77.90524005889893,19.654264450073242,2.117879137672425e-06
96,7.568953633308411,2.4309539794921875,77.73235321044922,19.8367440700531,6.532761519188574e-06
97,7.570507526397705,2.429492771625519,77.4406623840332,20.12984037399292,2.580956827951785e-07
98,7.583460807800293,2.4165205657482147,77.46642589569092,20.117065906524658,1.3170890159654383e-06
99,7.6865726709365845,2.3134124279022217,77.99817085266113,19.688425064086914,1.0536712127723506e-06
100,7.537916898727417,2.462124824523926,77.85518646240234,19.682666063308716,2.950279395762582e-06
101,7.640964388847351,2.3590070009231567,77.85762786865234,19.783380031585693,2.0230487285229133e-06
102,7.585947513580322,2.4140290915966034,77.72312641143799,19.8628568649292,1.6542638040525906e-06
103,7.467799186706543,2.5322309136390686,77.89485454559326,19.57289695739746,2.1284158498001484e-06
104,7.527538537979126,2.4724385142326355,77.40141868591309,20.12615442276001,1.6226536676694202e-06
105,7.602618336677551,2.3973529040813446,77.98645973205566,19.616202116012573,2.033585440650637e-06
106,7.526147365570068,2.47390553355217,77.63433456420898,19.8917293548584,3.740532805341845e-06
107,7.525717616081238,2.4742892384529114,77.50539779663086,20.02030611038208,4.846887578752814e-07
108,7.662800550460815,2.3372064530849457,77.72942066192627,19.933369159698486,4.952254700030048e-07
109,7.5558531284332275,2.4441058933734894,78.01654815673828,19.539368152618408,2.8975958351239644e-06
110,7.687395811080933,2.3125769197940826,77.62237071990967,20.0650691986084,1.928218319373402e-06
111,7.426511645317078,2.5735411047935486,77.68882751464844,19.737603664398193,3.7299960932141214e-06
112,7.6820749044418335,2.3178964853286743,78.0018663406372,19.68024969100952,2.0230487285229133e-06
113,7.546430826187134,2.453506588935852,77.98974514007568,19.556788206100464,4.425419093643873e-06
114,7.535010576248169,2.4649731814861298,77.68226623535156,19.852770566940308,1.1485016219218623e-06
115,7.664312124252319,2.3356714844703674,78.20346355438232,19.460870027542114,1.1590383340495857e-06
